STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/13/1923,0,0,0,29,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/14/1923,0,0,0,43,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/15/1923,0,0,0,49,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/16/1923,0,0,0,45,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/17/1923,0,0,0,52,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/18/1923,0,0,0,55,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/19/1923,0.11,0,0,52,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/20/1923,0.02,0,0,44,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/21/1923,0.05,0,0,42,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/22/1923,0,0,0,36,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/23/1923,0,0,0,31,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/24/1923,0,0,0,34,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/25/1923,0,0,0,36,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/26/1923,0,0,0,41,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/27/1923,0,0,0,36,14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/28/1923,0,0,0,27,8
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/29/1923,0.07,0.8,1,18,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/30/1923,0.14,0.8,2,6,0
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",12/31/1923,0.02,1.1,3,0,-12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/1/1924,0,0,3,0,-16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/2/1924,0.15,1.8,5,11,-4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/3/1924,0,0,5,-1,-14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/4/1924,0,0,5,-10,-23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/5/1924,0,0,5,-7,-28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/6/1924,0,0,4,37,-7
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/7/1924,0,0,4,33,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/8/1924,0,0,4,32,22
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/9/1924,0.31,3.8,7,28,19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/10/1924,0.01,1.4,9,22,11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/11/1924,0.01,0.1,9,14,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/12/1924,0,0,8,6,-4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/13/1924,0,0,8,6,-5
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/14/1924,0,0,8,16,-6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/15/1924,0.02,0,8,26,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/16/1924,0,0.2,8,6,-18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/17/1924,0,0,8,8,-13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/18/1924,0,0,8,11,0
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/19/1924,0,0,8,1,-10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/20/1924,0,0,8,-5,-21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/21/1924,0,0,8,15,-18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/22/1924,0,0,6,35,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/23/1924,0,0,6,18,-1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/24/1924,0.04,0.1,6,30,-1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/25/1924,0,0.3,6,-1,-15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/26/1924,0,0,6,2,-11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/27/1924,0,0,6,25,-4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/28/1924,0,0,5,39,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/29/1924,0,0,4,44,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/30/1924,0,0,3,40,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",1/31/1924,0,0,2,35,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/1/1924,0,0,2,33,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/2/1924,0.01,0,1,40,29
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/3/1924,0.28,1.2,2,36,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/4/1924,0,0.1,2,26,6
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/5/1924,0,0,2,10,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/6/1924,0.02,0.3,2,12,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/7/1924,0,0,2,17,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/8/1924,0,0,2,26,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/9/1924,0.06,0.7,3,29,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/10/1924,0,0,2,39,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/11/1924,0,0,1,34,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/12/1924,0.05,0,1,34,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/13/1924,0,0.6,1,41,29
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/14/1924,0,0,1,39,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/15/1924,0,0,1,17,1
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/16/1924,0,0,1,24,13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/17/1924,0,0,0,24,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/18/1924,0.11,0.4,1,22,15
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/19/1924,0.06,1.8,2,25,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/20/1924,0.04,0.4,2,23,11
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/21/1924,0,0,2,17,0
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/22/1924,0,0,2,21,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/23/1924,0,0,2,24,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/24/1924,0,0,1,30,4
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/25/1924,0,0,1,38,12
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/26/1924,0,0,1,44,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/27/1924,0,0,0,44,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/28/1924,0,0,0,39,25
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",2/29/1924,0,0,0,34,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/1/1924,0,0,0,38,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/2/1924,0,0,0,43,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/3/1924,0,0,0,44,31
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/4/1924,0,0,0,37,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/5/1924,0,0,0,37,28
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/6/1924,0.02,0.1,0,33,16
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/7/1924,0,0.1,0,28,13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/8/1924,0,0,0,33,14
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/9/1924,0.02,0.2,0,26,19
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/10/1924,0.01,0.1,0,32,20
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/11/1924,0.04,0.1,0,35,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/12/1924,0,0,0,32,22
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/13/1924,0,0,0,30,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/14/1924,0,0,0,32,22
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/15/1924,0,0,0,34,13
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/16/1924,0,0,0,41,21
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/17/1924,0.02,0,0,35,29
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/18/1924,0,0,0,40,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/19/1924,0,0,0,45,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/20/1924,0,0,0,39,26
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/21/1924,0,0,0,42,27
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/22/1924,0,0,0,38,24
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/23/1924,0,0,0,43,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/24/1924,0,0,0,45,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/25/1924,0.08,0,0,39,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/26/1924,0,0,0,50,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/27/1924,0,0,0,48,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/28/1924,0.42,1,1,34,23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/29/1924,0.62,11,12,23,17
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/30/1924,0,0,12,22,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",3/31/1924,0,0,12,23,3
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/1/1924,0,0,9,31,10
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/2/1924,0,0,5,43,18
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/3/1924,0,0,1,57,40
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/4/1924,0,0,0,63,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/5/1924,0.06,0,0,49,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/6/1924,0.11,0,0,55,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/7/1924,0.05,0,0,58,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/8/1924,0.06,0,0,55,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/9/1924,0,0,0,46,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/10/1924,0,0,0,38,22
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/11/1924,0.03,0,0,45,23
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/12/1924,0.4,0,0,56,30
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/13/1924,0,0,0,61,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/14/1924,0.01,0,0,43,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/15/1924,0,0,0,64,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/16/1924,0.2,0,0,57,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/17/1924,0.04,0,0,48,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/18/1924,0,0,0,51,34
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/19/1924,0.09,0,0,40,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/20/1924,0.1,0,0,51,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/21/1924,0.54,2,0,38,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/22/1924,0,0,0,58,29
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/23/1924,0,0,0,78,44
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/24/1924,0.99,0,0,79,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/25/1924,0.02,0,0,57,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/26/1924,0.16,0,0,52,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/27/1924,0.39,0,0,58,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/28/1924,0,0,0,54,42
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/29/1924,0.13,0,0,61,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",4/30/1924,0,0,0,56,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/1/1924,0,0,0,62,40
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/2/1924,0.04,0,0,63,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/3/1924,0,0,0,59,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/4/1924,0,0,0,61,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/5/1924,0.1,0,0,64,42
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/6/1924,0.04,0,0,46,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/7/1924,0,0,0,45,39
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/8/1924,0.26,0.1,0,41,33
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/9/1924,0.29,0.4,0,40,32
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/10/1924,0,0,0,55,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/11/1924,0,0,0,68,43
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/12/1924,0.04,0,0,67,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/13/1924,0.05,0,0,47,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/14/1924,0.01,0,0,64,42
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/15/1924,0,0,0,70,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/16/1924,0,0,0,79,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/17/1924,0,0,0,65,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/18/1924,0,0,0,53,42
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/19/1924,0,0,0,53,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/20/1924,0.01,0,0,63,41
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/21/1924,0.02,0,0,60,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/22/1924,0,0,0,62,38
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/23/1924,0.16,0,0,53,35
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/24/1924,0,0,0,51,36
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/25/1924,0.01,0,0,62,37
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/26/1924,0,0,0,62,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/27/1924,0,0,0,67,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/28/1924,0,0,0,72,46
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/29/1924,0,0,0,61,44
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/30/1924,0,0,0,69,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",5/31/1924,0,0,0,69,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/1/1924,0,0,0,73,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/2/1924,0,0,0,68,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/3/1924,0,0,0,74,45
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/4/1924,0.04,0,0,76,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/5/1924,0.17,0,0,66,51
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/6/1924,0,0,0,60,44
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/7/1924,0,0,0,63,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/8/1924,0.23,0,0,67,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/9/1924,0.02,0,0,65,50
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/10/1924,0.1,0,0,74,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/11/1924,0,0,0,75,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/12/1924,0,0,0,81,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/13/1924,0,0,0,83,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/14/1924,2.48,0,0,86,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/15/1924,0.03,0,0,73,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/16/1924,0,0,0,80,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/17/1924,0,0,0,78,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/18/1924,0,0,0,74,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/19/1924,1,0,0,83,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/20/1924,0,0,0,76,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/21/1924,0,0,0,84,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/22/1924,1.96,0,0,83,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/23/1924,0,0,0,73,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/24/1924,0,0,0,72,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/25/1924,0,0,0,78,55
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/26/1924,0,0,0,73,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/27/1924,0.02,0,0,76,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/28/1924,1.25,0,0,68,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/29/1924,0,0,0,68,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",6/30/1924,0.05,0,0,68,48
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/1/1924,0,0,0,68,52
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/2/1924,0,0,0,72,49
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/3/1924,0,0,0,77,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/4/1924,0,0,0,80,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/5/1924,0,0,0,83,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/6/1924,0,0,0,84,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/7/1924,0,0,0,83,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/8/1924,0.15,0,0,87,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/9/1924,0.06,0,0,77,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/10/1924,0,0,0,86,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/11/1924,0.04,0,0,87,65
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/12/1924,0,0,0,84,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/13/1924,0,0,0,71,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/14/1924,0,0,0,78,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/15/1924,0,0,0,89,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/16/1924,0,0,0,78,61
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/17/1924,0,0,0,72,53
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/18/1924,0,0,0,73,56
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/19/1924,0.02,0,0,74,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/20/1924,0.06,0,0,85,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/21/1924,0.17,0,0,86,68
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/22/1924,0,0,0,90,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/23/1924,0.05,0,0,84,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/24/1924,0.02,0,0,78,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/25/1924,0,0,0,80,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/26/1924,0,0,0,82,59
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/27/1924,0,0,0,80,63
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/28/1924,0,0,0,90,64
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/29/1924,0.04,0,0,80,71
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/30/1924,0.61,0,0,76,54
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",7/31/1924,0,0,0,71,47
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/1/1924,0.08,0,0,74,57
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/2/1924,0.08,0,0,79,58
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/3/1924,0.17,0,0,86,66
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/4/1924,0,0,0,87,67
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/5/1924,0.21,0,0,84,69
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/6/1924,0.13,0,0,76,62
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/7/1924,0,0,0,82,60
USC00215433,"MINNEAPOLIS WEATHER BUREAU DOWNTOWN, MN US",8/8/1924,0.01,0,0,82,59
