Unnamed: 0,Date,MaxTemp,MinTemp,Precip,Snow,SnowDepth,datetime,day,month,year,season
39213,5/13/2007,92,52,0.01,0,0,2007-05-13,13,5,2007,Spring
39214,5/14/2007,91,68,0,0,0,2007-05-14,14,5,2007,Spring
39215,5/15/2007,68,49,0,0,0,2007-05-15,15,5,2007,Spring
39216,5/16/2007,60,47,T,0,0,2007-05-16,16,5,2007,Spring
39217,5/17/2007,71,41,0,0,0,2007-05-17,17,5,2007,Spring
39218,5/18/2007,84,56,0.09,0,0,2007-05-18,18,5,2007,Spring
39219,5/19/2007,86,44,0,0,0,2007-05-19,19,5,2007,Spring
39220,5/20/2007,61,41,0.03,0,0,2007-05-20,20,5,2007,Spring
39221,5/21/2007,85,54,0.01,0,0,2007-05-21,21,5,2007,Spring
39222,5/22/2007,83,64,0.01,0,0,2007-05-22,22,5,2007,Spring
39223,5/23/2007,78,65,0.14,0,0,2007-05-23,23,5,2007,Spring
39224,5/24/2007,65,48,0.58,0,0,2007-05-24,24,5,2007,Spring
39225,5/25/2007,68,44,0,0,0,2007-05-25,25,5,2007,Spring
39226,5/26/2007,76,50,0,0,0,2007-05-26,26,5,2007,Spring
39227,5/27/2007,71,46,0,0,0,2007-05-27,27,5,2007,Spring
39228,5/28/2007,82,57,0,0,0,2007-05-28,28,5,2007,Spring
39229,5/29/2007,83,67,0.53,0,0,2007-05-29,29,5,2007,Spring
39230,5/30/2007,83,62,0.21,0,0,2007-05-30,30,5,2007,Spring
39231,5/31/2007,76,60,0,0,0,2007-05-31,31,5,2007,Spring
39506,3/1/2008,30,10,0,0,3,2008-03-01,1,3,2008,Spring
39507,3/2/2008,38,24,T,T,3,2008-03-02,2,3,2008,Spring
39508,3/3/2008,24,9,0,0,2,2008-03-03,3,3,2008,Spring
39509,3/4/2008,29,8,0,0,2,2008-03-04,4,3,2008,Spring
39510,3/5/2008,28,7,0.13,1.2,2,2008-03-05,5,3,2008,Spring
39511,3/6/2008,18,3,T,T,3,2008-03-06,6,3,2008,Spring
39512,3/7/2008,11,-6,0,0,2,2008-03-07,7,3,2008,Spring
39513,3/8/2008,20,-2,T,0.1,2,2008-03-08,8,3,2008,Spring
39514,3/9/2008,27,12,0.01,0.1,2,2008-03-09,9,3,2008,Spring
39515,3/10/2008,33,9,0,0,2,2008-03-10,10,3,2008,Spring
39516,3/11/2008,49,29,0,0,2,2008-03-11,11,3,2008,Spring
39517,3/12/2008,43,29,0.01,0,2,2008-03-12,12,3,2008,Spring
39518,3/13/2008,51,33,0,0,T,2008-03-13,13,3,2008,Spring
39519,3/14/2008,40,27,0,0,T,2008-03-14,14,3,2008,Spring
39520,3/15/2008,34,22,0,0,T,2008-03-15,15,3,2008,Spring
39521,3/16/2008,37,21,0,0,T,2008-03-16,16,3,2008,Spring
39522,3/17/2008,36,30,0.14,0.9,T,2008-03-17,17,3,2008,Spring
39523,3/18/2008,38,32,0.33,3,3,2008-03-18,18,3,2008,Spring
39524,3/19/2008,48,25,0,0,1,2008-03-19,19,3,2008,Spring
39525,3/20/2008,42,26,0.02,0.4,T,2008-03-20,20,3,2008,Spring
39526,3/21/2008,33,28,0.36,3.9,1,2008-03-21,21,3,2008,Spring
39527,3/22/2008,36,27,0.15,1.9,6,2008-03-22,22,3,2008,Spring
39528,3/23/2008,32,20,0.06,1,5,2008-03-23,23,3,2008,Spring
39529,3/24/2008,39,12,0.01,0,4,2008-03-24,24,3,2008,Spring
39530,3/25/2008,42,29,0.03,0,4,2008-03-25,25,3,2008,Spring
39531,3/26/2008,45,26,0,0,0,2008-03-26,26,3,2008,Spring
39532,3/27/2008,39,27,0,0,0,2008-03-27,27,3,2008,Spring
39533,3/28/2008,43,21,0,0,0,2008-03-28,28,3,2008,Spring
39534,3/29/2008,48,28,0,0,0,2008-03-29,29,3,2008,Spring
39535,3/30/2008,52,37,T,0,0,2008-03-30,30,3,2008,Spring
39536,3/31/2008,38,29,0.72,5.5,0,2008-03-31,31,3,2008,Spring
39537,4/1/2008,39,28,0.01,0.4,6,2008-04-01,1,4,2008,Spring
39538,4/2/2008,43,24,0,0,3,2008-04-02,2,4,2008,Spring
39539,4/3/2008,55,32,0,0,T,2008-04-03,3,4,2008,Spring
39540,4/4/2008,61,35,0.01,0,0,2008-04-04,4,4,2008,Spring
39541,4/5/2008,66,37,0,0,0,2008-04-05,5,4,2008,Spring
39542,4/6/2008,50,38,0.42,0,0,2008-04-06,6,4,2008,Spring
39543,4/7/2008,39,31,0.01,T,0,2008-04-07,7,4,2008,Spring
39544,4/8/2008,38,32,0,0,0,2008-04-08,8,4,2008,Spring
39545,4/9/2008,48,33,0,0,0,2008-04-09,9,4,2008,Spring
39546,4/10/2008,41,33,0.83,0.8,0,2008-04-10,10,4,2008,Spring
39547,4/11/2008,37,31,0.11,0.1,1,2008-04-11,11,4,2008,Spring
39548,4/12/2008,37,29,T,T,T,2008-04-12,12,4,2008,Spring
39549,4/13/2008,46,27,0,0,0,2008-04-13,13,4,2008,Spring
39550,4/14/2008,53,25,0,0,0,2008-04-14,14,4,2008,Spring
39551,4/15/2008,67,40,0,0,0,2008-04-15,15,4,2008,Spring
39552,4/16/2008,69,44,0,0,0,2008-04-16,16,4,2008,Spring
39553,4/17/2008,53,41,0,0,0,2008-04-17,17,4,2008,Spring
39554,4/18/2008,49,42,0.15,0,0,2008-04-18,18,4,2008,Spring
39555,4/19/2008,51,40,0.12,0,0,2008-04-19,19,4,2008,Spring
39556,4/20/2008,71,41,T,0,0,2008-04-20,20,4,2008,Spring
39557,4/21/2008,77,46,0.38,0,0,2008-04-21,21,4,2008,Spring
39558,4/22/2008,63,41,T,0,0,2008-04-22,22,4,2008,Spring
39559,4/23/2008,76,45,0,0,0,2008-04-23,23,4,2008,Spring
39560,4/24/2008,62,53,0.82,0,0,2008-04-24,24,4,2008,Spring
39561,4/25/2008,55,32,0.23,T,0,2008-04-25,25,4,2008,Spring
39562,4/26/2008,41,31,0.03,0.3,T,2008-04-26,26,4,2008,Spring
39563,4/27/2008,46,29,T,T,0,2008-04-27,27,4,2008,Spring
39564,4/28/2008,41,29,0,0,0,2008-04-28,28,4,2008,Spring
39565,4/29/2008,51,28,0,0,0,2008-04-29,29,4,2008,Spring
39566,4/30/2008,63,37,0,0,0,2008-04-30,30,4,2008,Spring
39567,5/1/2008,68,47,0.01,0,0,2008-05-01,1,5,2008,Spring
39568,5/2/2008,54,37,1.23,0,0,2008-05-02,2,5,2008,Spring
39569,5/3/2008,56,38,0.1,0,0,2008-05-03,3,5,2008,Spring
39570,5/4/2008,68,43,0,0,0,2008-05-04,4,5,2008,Spring
39571,5/5/2008,66,42,0,0,0,2008-05-05,5,5,2008,Spring
39572,5/6/2008,73,49,0.18,0,0,2008-05-06,6,5,2008,Spring
39573,5/7/2008,66,49,0,0,0,2008-05-07,7,5,2008,Spring
39574,5/8/2008,63,44,0,0,0,2008-05-08,8,5,2008,Spring
39575,5/9/2008,64,45,0,0,0,2008-05-09,9,5,2008,Spring
39576,5/10/2008,59,44,0.32,0,0,2008-05-10,10,5,2008,Spring
39577,5/11/2008,58,39,0.01,0,0,2008-05-11,11,5,2008,Spring
39578,5/12/2008,66,42,0,0,0,2008-05-12,12,5,2008,Spring
39579,5/13/2008,62,48,0.01,0,0,2008-05-13,13,5,2008,Spring
39580,5/14/2008,65,40,0,0,0,2008-05-14,14,5,2008,Spring
39581,5/15/2008,72,45,T,0,0,2008-05-15,15,5,2008,Spring
39582,5/16/2008,79,53,T,0,0,2008-05-16,16,5,2008,Spring
39583,5/17/2008,73,50,T,0,0,2008-05-17,17,5,2008,Spring
39584,5/18/2008,61,43,0,0,0,2008-05-18,18,5,2008,Spring
39585,5/19/2008,56,45,0.01,0,0,2008-05-19,19,5,2008,Spring
39586,5/20/2008,65,41,0,0,0,2008-05-20,20,5,2008,Spring
39587,5/21/2008,67,39,0,0,0,2008-05-21,21,5,2008,Spring
39588,5/22/2008,72,47,0,0,0,2008-05-22,22,5,2008,Spring
39589,5/23/2008,69,49,0,0,0,2008-05-23,23,5,2008,Spring
39590,5/24/2008,74,49,0.02,0,0,2008-05-24,24,5,2008,Spring
39591,5/25/2008,84,61,0,0,0,2008-05-25,25,5,2008,Spring
39592,5/26/2008,65,44,0,0,0,2008-05-26,26,5,2008,Spring
39593,5/27/2008,60,40,0,0,0,2008-05-27,27,5,2008,Spring
39594,5/28/2008,70,50,0,0,0,2008-05-28,28,5,2008,Spring
39595,5/29/2008,60,53,0.14,0,0,2008-05-29,29,5,2008,Spring
39596,5/30/2008,72,55,0.07,0,0,2008-05-30,30,5,2008,Spring
39597,5/31/2008,79,56,0.43,T,0,2008-05-31,31,5,2008,Spring
39871,3/1/2009,16,-1,0,0,5,2009-03-01,1,3,2009,Spring
39872,3/2/2009,21,4,0,0,5,2009-03-02,2,3,2009,Spring
39873,3/3/2009,28,11,0,0,5,2009-03-03,3,3,2009,Spring
39874,3/4/2009,40,23,0,0,5,2009-03-04,4,3,2009,Spring
39875,3/5/2009,42,32,0,0,4,2009-03-05,5,3,2009,Spring
39876,3/6/2009,45,30,0,0,2,2009-03-06,6,3,2009,Spring
39877,3/7/2009,34,26,0,0,T,2009-03-07,7,3,2009,Spring
39878,3/8/2009,37,26,0,0,0,2009-03-08,8,3,2009,Spring
39879,3/9/2009,37,24,0.02,0,0,2009-03-09,9,3,2009,Spring
39880,3/10/2009,35,3,0.19,1,0,2009-03-10,10,3,2009,Spring
39881,3/11/2009,8,-3,T,T,1,2009-03-11,11,3,2009,Spring
39882,3/12/2009,18,-4,0,0,1,2009-03-12,12,3,2009,Spring
39883,3/13/2009,38,12,0,0,T,2009-03-13,13,3,2009,Spring
39884,3/14/2009,50,26,0,0,T,2009-03-14,14,3,2009,Spring
39885,3/15/2009,56,31,0,0,0,2009-03-15,15,3,2009,Spring
39886,3/16/2009,67,36,0,0,0,2009-03-16,16,3,2009,Spring
39887,3/17/2009,56,38,0,0,0,2009-03-17,17,3,2009,Spring
39888,3/18/2009,51,29,0,0,0,2009-03-18,18,3,2009,Spring
39889,3/19/2009,39,21,0,0,0,2009-03-19,19,3,2009,Spring
39890,3/20/2009,47,28,0.14,T,T,2009-03-20,20,3,2009,Spring
39891,3/21/2009,61,32,0,0,0,2009-03-21,21,3,2009,Spring
39892,3/22/2009,61,41,T,0,0,2009-03-22,22,3,2009,Spring
39893,3/23/2009,50,43,0.34,0,0,2009-03-23,23,3,2009,Spring
39894,3/24/2009,55,38,0.44,0,0,2009-03-24,24,3,2009,Spring
39895,3/25/2009,39,30,T,T,0,2009-03-25,25,3,2009,Spring
39896,3/26/2009,31,22,T,T,0,2009-03-26,26,3,2009,Spring
39897,3/27/2009,34,17,T,T,0,2009-03-27,27,3,2009,Spring
39898,3/28/2009,42,20,0,0,0,2009-03-28,28,3,2009,Spring
39899,3/29/2009,45,21,0,0,0,2009-03-29,29,3,2009,Spring
39900,3/30/2009,46,32,0,0,0,2009-03-30,30,3,2009,Spring
39901,3/31/2009,46,33,0.37,0.5,0,2009-03-31,31,3,2009,Spring
39902,4/1/2009,37,33,0.08,0.6,1,2009-04-01,1,4,2009,Spring
39903,4/2/2009,45,30,0,0,0,2009-04-02,2,4,2009,Spring
39904,4/3/2009,48,26,0,0,0,2009-04-03,3,4,2009,Spring
39905,4/4/2009,46,27,0.3,1,0,2009-04-04,4,4,2009,Spring
39906,4/5/2009,45,32,0.09,0.9,2,2009-04-05,5,4,2009,Spring
39907,4/6/2009,45,29,0,0,0,2009-04-06,6,4,2009,Spring
39908,4/7/2009,49,26,0,0,0,2009-04-07,7,4,2009,Spring
39909,4/8/2009,52,30,0,0,0,2009-04-08,8,4,2009,Spring
39910,4/9/2009,54,30,0,0,0,2009-04-09,9,4,2009,Spring
39911,4/10/2009,54,31,0,0,0,2009-04-10,10,4,2009,Spring
39912,4/11/2009,56,34,0,0,0,2009-04-11,11,4,2009,Spring
39913,4/12/2009,59,38,0,0,0,2009-04-12,12,4,2009,Spring
39914,4/13/2009,58,43,0,0,0,2009-04-13,13,4,2009,Spring
39915,4/14/2009,65,36,0,0,0,2009-04-14,14,4,2009,Spring
39916,4/15/2009,67,41,0,0,0,2009-04-15,15,4,2009,Spring
39917,4/16/2009,71,44,0,0,0,2009-04-16,16,4,2009,Spring
39918,4/17/2009,73,55,0,0,0,2009-04-17,17,4,2009,Spring
39919,4/18/2009,66,48,T,0,0,2009-04-18,18,4,2009,Spring
39920,4/19/2009,51,40,0.06,0,0,2009-04-19,19,4,2009,Spring
39921,4/20/2009,49,40,0.06,T,0,2009-04-20,20,4,2009,Spring
39922,4/21/2009,60,37,T,0,0,2009-04-21,21,4,2009,Spring
39923,4/22/2009,61,40,0,0,0,2009-04-22,22,4,2009,Spring
39924,4/23/2009,85,48,T,0,0,2009-04-23,23,4,2009,Spring
39925,4/24/2009,74,45,0,0,0,2009-04-24,24,4,2009,Spring
39926,4/25/2009,56,40,T,0,0,2009-04-25,25,4,2009,Spring
39927,4/26/2009,62,42,0.81,0,0,2009-04-26,26,4,2009,Spring
39928,4/27/2009,53,39,T,0,0,2009-04-27,27,4,2009,Spring
39929,4/28/2009,62,37,0,0,0,2009-04-28,28,4,2009,Spring
39930,4/29/2009,56,47,0.16,0,0,2009-04-29,29,4,2009,Spring
39931,4/30/2009,63,47,0.01,0,0,2009-04-30,30,4,2009,Spring
39932,5/1/2009,60,44,0,0,0,2009-05-01,1,5,2009,Spring
39933,5/2/2009,64,42,T,0,0,2009-05-02,2,5,2009,Spring
39934,5/3/2009,68,47,0,0,0,2009-05-03,3,5,2009,Spring
39935,5/4/2009,73,44,0,0,0,2009-05-04,4,5,2009,Spring
39936,5/5/2009,72,54,0.2,0,0,2009-05-05,5,5,2009,Spring
39937,5/6/2009,72,55,T,0,0,2009-05-06,6,5,2009,Spring
39938,5/7/2009,75,53,0,0,0,2009-05-07,7,5,2009,Spring
39939,5/8/2009,63,48,0.13,0,0,2009-05-08,8,5,2009,Spring
39940,5/9/2009,58,42,T,0,0,2009-05-09,9,5,2009,Spring
39941,5/10/2009,57,41,0,0,0,2009-05-10,10,5,2009,Spring
39942,5/11/2009,67,41,0,0,0,2009-05-11,11,5,2009,Spring
39943,5/12/2009,72,55,T,0,0,2009-05-12,12,5,2009,Spring
39944,5/13/2009,71,54,0.04,0,0,2009-05-13,13,5,2009,Spring
39945,5/14/2009,62,43,0,0,0,2009-05-14,14,5,2009,Spring
39946,5/15/2009,73,43,0.01,0,0,2009-05-15,15,5,2009,Spring
39947,5/16/2009,57,38,0,0,0,2009-05-16,16,5,2009,Spring
39948,5/17/2009,67,41,0,0,0,2009-05-17,17,5,2009,Spring
39949,5/18/2009,82,53,0,0,0,2009-05-18,18,5,2009,Spring
39950,5/19/2009,97,59,0,0,0,2009-05-19,19,5,2009,Spring
39951,5/20/2009,94,69,0,0,0,2009-05-20,20,5,2009,Spring
39952,5/21/2009,76,59,T,0,0,2009-05-21,21,5,2009,Spring
39953,5/22/2009,75,54,0,0,0,2009-05-22,22,5,2009,Spring
39954,5/23/2009,74,56,0.12,0,0,2009-05-23,23,5,2009,Spring
39955,5/24/2009,75,49,0,0,0,2009-05-24,24,5,2009,Spring
39956,5/25/2009,78,55,0,0,0,2009-05-25,25,5,2009,Spring
39957,5/26/2009,66,57,0,0,0,2009-05-26,26,5,2009,Spring
39958,5/27/2009,59,51,T,0,0,2009-05-27,27,5,2009,Spring
39959,5/28/2009,81,44,0,0,0,2009-05-28,28,5,2009,Spring
39960,5/29/2009,78,56,T,0,0,2009-05-29,29,5,2009,Spring
39961,5/30/2009,72,55,0.03,0,0,2009-05-30,30,5,2009,Spring
39962,5/31/2009,83,47,T,0,0,2009-05-31,31,5,2009,Spring
40236,3/1/2010,38,19,0,0,12,2010-03-01,1,3,2010,Spring
40237,3/2/2010,42,19,0,0,11,2010-03-02,2,3,2010,Spring
40238,3/3/2010,41,20,0,0,10,2010-03-03,3,3,2010,Spring
40239,3/4/2010,39,20,0,0,10,2010-03-04,4,3,2010,Spring
40240,3/5/2010,42,23,0,0,9,2010-03-05,5,3,2010,Spring
40241,3/6/2010,41,24,T,0,8,2010-03-06,6,3,2010,Spring
40242,3/7/2010,47,35,0.02,0,6,2010-03-07,7,3,2010,Spring
40243,3/8/2010,37,34,T,0,4,2010-03-08,8,3,2010,Spring
40244,3/9/2010,39,33,0.04,0,4,2010-03-09,9,3,2010,Spring
40245,3/10/2010,42,35,0.27,0,2,2010-03-10,10,3,2010,Spring
40246,3/11/2010,47,35,0.25,0,T,2010-03-11,11,3,2010,Spring
40247,3/12/2010,43,38,0.03,0,T,2010-03-12,12,3,2010,Spring
40248,3/13/2010,45,38,0,0,T,2010-03-13,13,3,2010,Spring
40249,3/14/2010,64,40,0,0,0,2010-03-14,14,3,2010,Spring
40250,3/15/2010,60,41,0,0,0,2010-03-15,15,3,2010,Spring
40251,3/16/2010,50,40,0.08,0,0,2010-03-16,16,3,2010,Spring
40252,3/17/2010,58,34,0,0,0,2010-03-17,17,3,2010,Spring
40253,3/18/2010,64,39,0,0,0,2010-03-18,18,3,2010,Spring
40254,3/19/2010,45,29,0,0,0,2010-03-19,19,3,2010,Spring
40255,3/20/2010,39,23,0,0,0,2010-03-20,20,3,2010,Spring
40256,3/21/2010,50,24,0,0,0,2010-03-21,21,3,2010,Spring
40257,3/22/2010,55,30,0,0,0,2010-03-22,22,3,2010,Spring
40258,3/23/2010,61,37,0,0,0,2010-03-23,23,3,2010,Spring
40259,3/24/2010,55,31,0,0,0,2010-03-24,24,3,2010,Spring
40260,3/25/2010,42,24,0,0,0,2010-03-25,25,3,2010,Spring
40261,3/26/2010,51,25,0,0,0,2010-03-26,26,3,2010,Spring
40262,3/27/2010,52,40,0,0,0,2010-03-27,27,3,2010,Spring
40263,3/28/2010,52,33,0,0,0,2010-03-28,28,3,2010,Spring
40264,3/29/2010,59,32,0,0,0,2010-03-29,29,3,2010,Spring
40265,3/30/2010,75,46,0,0,0,2010-03-30,30,3,2010,Spring
40266,3/31/2010,76,50,0,0,0,2010-03-31,31,3,2010,Spring
40267,4/1/2010,81,50,0,0,0,2010-04-01,1,4,2010,Spring
40268,4/2/2010,72,44,0.06,0,0,2010-04-02,2,4,2010,Spring
40269,4/3/2010,61,39,0,0,0,2010-04-03,3,4,2010,Spring
40270,4/4/2010,67,50,T,0,0,2010-04-04,4,4,2010,Spring
40271,4/5/2010,60,43,0.01,0,0,2010-04-05,5,4,2010,Spring
40272,4/6/2010,52,44,0.28,0,0,2010-04-06,6,4,2010,Spring
40273,4/7/2010,56,39,0,0,0,2010-04-07,7,4,2010,Spring
40274,4/8/2010,52,33,0,0,0,2010-04-08,8,4,2010,Spring
40275,4/9/2010,67,32,0,0,0,2010-04-09,9,4,2010,Spring
40276,4/10/2010,63,44,0,0,0,2010-04-10,10,4,2010,Spring
40277,4/11/2010,69,38,0,0,0,2010-04-11,11,4,2010,Spring
40278,4/12/2010,68,47,0,0,0,2010-04-12,12,4,2010,Spring
40279,4/13/2010,69,46,0.73,0,0,2010-04-13,13,4,2010,Spring
40280,4/14/2010,74,53,0.07,0,0,2010-04-14,14,4,2010,Spring
40281,4/15/2010,71,54,0.56,0,0,2010-04-15,15,4,2010,Spring
40282,4/16/2010,61,46,0,0,0,2010-04-16,16,4,2010,Spring
40283,4/17/2010,65,40,0,0,0,2010-04-17,17,4,2010,Spring
40284,4/18/2010,67,38,0,0,0,2010-04-18,18,4,2010,Spring
40285,4/19/2010,69,45,0,0,0,2010-04-19,19,4,2010,Spring
40286,4/20/2010,71,50,0,0,0,2010-04-20,20,4,2010,Spring
40287,4/21/2010,61,42,0,0,0,2010-04-21,21,4,2010,Spring
40288,4/22/2010,66,34,0,0,0,2010-04-22,22,4,2010,Spring
40289,4/23/2010,69,48,T,0,0,2010-04-23,23,4,2010,Spring
40290,4/24/2010,60,50,0.5,0,0,2010-04-24,24,4,2010,Spring
40291,4/25/2010,61,47,0.04,0,0,2010-04-25,25,4,2010,Spring
40292,4/26/2010,63,44,0,0,0,2010-04-26,26,4,2010,Spring
40293,4/27/2010,60,39,0,0,0,2010-04-27,27,4,2010,Spring
40294,4/28/2010,69,40,0,0,0,2010-04-28,28,4,2010,Spring
40295,4/29/2010,73,56,T,0,0,2010-04-29,29,4,2010,Spring
40296,4/30/2010,69,55,0.07,0,0,2010-04-30,30,4,2010,Spring
40297,5/1/2010,64,49,0,0,0,2010-05-01,1,5,2010,Spring
40298,5/2/2010,64,48,0,0,0,2010-05-02,2,5,2010,Spring
40299,5/3/2010,57,46,0.05,0,0,2010-05-03,3,5,2010,Spring
40300,5/4/2010,79,41,T,0,0,2010-05-04,4,5,2010,Spring
40301,5/5/2010,55,47,T,0,0,2010-05-05,5,5,2010,Spring
40302,5/6/2010,54,41,0.04,0,0,2010-05-06,6,5,2010,Spring
40303,5/7/2010,48,34,0.55,T,0,2010-05-07,7,5,2010,Spring
40304,5/8/2010,52,34,T,T,0,2010-05-08,8,5,2010,Spring
40305,5/9/2010,58,32,0,0,0,2010-05-09,9,5,2010,Spring
40306,5/10/2010,58,44,0.19,0,0,2010-05-10,10,5,2010,Spring
40307,5/11/2010,46,41,0.47,0,0,2010-05-11,11,5,2010,Spring
40308,5/12/2010,51,42,0.04,0,0,2010-05-12,12,5,2010,Spring
40309,5/13/2010,53,46,0.61,0,0,2010-05-13,13,5,2010,Spring
40310,5/14/2010,71,46,0,0,0,2010-05-14,14,5,2010,Spring
40311,5/15/2010,74,45,0,0,0,2010-05-15,15,5,2010,Spring
40312,5/16/2010,74,54,0,0,0,2010-05-16,16,5,2010,Spring
40313,5/17/2010,76,53,0,0,0,2010-05-17,17,5,2010,Spring
40314,5/18/2010,75,54,0,0,0,2010-05-18,18,5,2010,Spring
40315,5/19/2010,79,50,0,0,0,2010-05-19,19,5,2010,Spring
40316,5/20/2010,82,53,0,0,0,2010-05-20,20,5,2010,Spring
40317,5/21/2010,65,59,0.02,0,0,2010-05-21,21,5,2010,Spring
40318,5/22/2010,82,57,0.12,0,0,2010-05-22,22,5,2010,Spring
40319,5/23/2010,88,73,0,0,0,2010-05-23,23,5,2010,Spring
40320,5/24/2010,95,72,0,0,0,2010-05-24,24,5,2010,Spring
40321,5/25/2010,89,66,0.38,0,0,2010-05-25,25,5,2010,Spring
40322,5/26/2010,80,60,0,0,0,2010-05-26,26,5,2010,Spring
40323,5/27/2010,81,56,0,0,0,2010-05-27,27,5,2010,Spring
40324,5/28/2010,85,61,0,0,0,2010-05-28,28,5,2010,Spring
40325,5/29/2010,91,64,0,0,0,2010-05-29,29,5,2010,Spring
40326,5/30/2010,81,59,0.03,0,0,2010-05-30,30,5,2010,Spring
40327,5/31/2010,78,51,0,0,0,2010-05-31,31,5,2010,Spring
40601,3/1/2011,41,5,0,0,11,2011-03-01,1,3,2011,Spring
40602,3/2/2011,17,-3,0,0,10,2011-03-02,2,3,2011,Spring
40603,3/3/2011,32,14,0.01,0.1,9,2011-03-03,3,3,2011,Spring
40604,3/4/2011,30,23,0,0,9,2011-03-04,4,3,2011,Spring
40605,3/5/2011,29,17,0,0,9,2011-03-05,5,3,2011,Spring
40606,3/6/2011,30,11,0.12,1.7,8,2011-03-06,6,3,2011,Spring
40607,3/7/2011,30,24,0.03,0.4,10,2011-03-07,7,3,2011,Spring
40608,3/8/2011,39,27,T,T,10,2011-03-08,8,3,2011,Spring
40609,3/9/2011,36,30,0.09,1,10,2011-03-09,9,3,2011,Spring
40610,3/10/2011,33,22,0,0,9,2011-03-10,10,3,2011,Spring
40611,3/11/2011,43,20,0.04,0.5,9,2011-03-11,11,3,2011,Spring
40612,3/12/2011,31,16,T,T,7,2011-03-12,12,3,2011,Spring
40613,3/13/2011,30,15,T,T,7,2011-03-13,13,3,2011,Spring
40614,3/14/2011,38,14,0,0,6,2011-03-14,14,3,2011,Spring
40615,3/15/2011,44,30,0.04,0,6,2011-03-15,15,3,2011,Spring
40616,3/16/2011,52,29,0,0,5,2011-03-16,16,3,2011,Spring
40617,3/17/2011,53,38,0,0,1,2011-03-17,17,3,2011,Spring
40618,3/18/2011,40,28,0,0,T,2011-03-18,18,3,2011,Spring
40619,3/19/2011,50,24,0.04,T,T,2011-03-19,19,3,2011,Spring
40620,3/20/2011,44,37,0.1,0,0,2011-03-20,20,3,2011,Spring
40621,3/21/2011,46,35,0,0,0,2011-03-21,21,3,2011,Spring
40622,3/22/2011,39,33,1.14,0.4,0,2011-03-22,22,3,2011,Spring
40623,3/23/2011,33,18,0.34,4.1,2,2011-03-23,23,3,2011,Spring
40624,3/24/2011,33,13,0,0,4,2011-03-24,24,3,2011,Spring
40625,3/25/2011,33,18,0,0,4,2011-03-25,25,3,2011,Spring
40626,3/26/2011,30,16,0,0,4,2011-03-26,26,3,2011,Spring
40627,3/27/2011,34,16,0,0,3,2011-03-27,27,3,2011,Spring
40628,3/28/2011,36,18,0,0,3,2011-03-28,28,3,2011,Spring
40629,3/29/2011,42,21,0,0,2,2011-03-29,29,3,2011,Spring
40630,3/30/2011,44,21,0,0,1,2011-03-30,30,3,2011,Spring
40631,3/31/2011,48,35,0.11,0,T,2011-03-31,31,3,2011,Spring
40632,4/1/2011,47,35,0.07,T,T,2011-04-01,1,4,2011,Spring
40633,4/2/2011,54,31,0,0,0,2011-04-02,2,4,2011,Spring
40634,4/3/2011,56,43,T,0,0,2011-04-03,3,4,2011,Spring
40635,4/4/2011,48,34,0.01,T,0,2011-04-04,4,4,2011,Spring
40636,4/5/2011,56,30,0,0,0,2011-04-05,5,4,2011,Spring
40637,4/6/2011,58,39,0,0,0,2011-04-06,6,4,2011,Spring
40638,4/7/2011,64,36,0,0,0,2011-04-07,7,4,2011,Spring
40639,4/8/2011,64,41,0,0,0,2011-04-08,8,4,2011,Spring
40640,4/9/2011,58,48,0.01,0,0,2011-04-09,9,4,2011,Spring
40641,4/10/2011,76,46,0.1,0,0,2011-04-10,10,4,2011,Spring
40642,4/11/2011,63,43,0,0,0,2011-04-11,11,4,2011,Spring
40643,4/12/2011,68,42,0,0,0,2011-04-12,12,4,2011,Spring
40644,4/13/2011,62,44,T,0,0,2011-04-13,13,4,2011,Spring
40645,4/14/2011,48,35,T,0,0,2011-04-14,14,4,2011,Spring
40646,4/15/2011,49,33,0.13,0.6,0,2011-04-15,15,4,2011,Spring
40647,4/16/2011,41,32,T,T,1,2011-04-16,16,4,2011,Spring
40648,4/17/2011,49,32,0,0,0,2011-04-17,17,4,2011,Spring
40649,4/18/2011,50,35,0,0,0,2011-04-18,18,4,2011,Spring
40650,4/19/2011,45,35,T,T,0,2011-04-19,19,4,2011,Spring
40651,4/20/2011,46,32,0.2,1.3,1,2011-04-20,20,4,2011,Spring
40652,4/21/2011,50,32,0.16,0,0,2011-04-21,21,4,2011,Spring
40653,4/22/2011,45,39,0.09,0,0,2011-04-22,22,4,2011,Spring
40654,4/23/2011,48,39,0.04,0,0,2011-04-23,23,4,2011,Spring
40655,4/24/2011,62,36,0,0,0,2011-04-24,24,4,2011,Spring
40656,4/25/2011,65,39,0,0,0,2011-04-25,25,4,2011,Spring
40657,4/26/2011,57,38,1.46,0,0,2011-04-26,26,4,2011,Spring
40658,4/27/2011,44,35,T,T,0,2011-04-27,27,4,2011,Spring
40659,4/28/2011,56,35,0.06,T,0,2011-04-28,28,4,2011,Spring
40660,4/29/2011,65,36,T,0,0,2011-04-29,29,4,2011,Spring
40661,4/30/2011,60,43,0.47,0,0,2011-04-30,30,4,2011,Spring
40662,5/1/2011,43,33,T,T,0,2011-05-01,1,5,2011,Spring
40663,5/2/2011,40,33,T,T,0,2011-05-02,2,5,2011,Spring
40664,5/3/2011,59,32,0,0,0,2011-05-03,3,5,2011,Spring
